"Indexcd","Idxinfo01","Idxinfo06","Idxinfo09","Idxinfo11"
"987002","国证港股50指数(人民币)","2","4","2020-10-20"
"987003","国证港股通50指数","2","4","2021-03-08"
"987004","国证港股通50指数(人民币)","2","4","2021-03-08"
"987006","国证港股科技指数","2","4","2021-03-08"
"987007","国证港股科技指数(人民币)","2","4","2021-03-08"
"987008","国证港股通科技指数","2","4","2021-03-08"
"987009","国证港股通科技指数(人民币)","2","4","2021-03-08"
"987010","国证港股大中盘指数","2","4","2021-03-08"
"987011","国证港股大中盘指数(人民币)","2","4","2021-03-08"
"987012","国证港股大盘指数","2","4","2021-03-08"
"987013","国证港股大盘指数(人民币)","2","4","2021-03-08"
"987014","国证港股中盘指数","2","4","2021-03-08"
"987015","国证港股中盘指数(人民币)","2","4","2021-03-08"
"987016","国证港股通红利指数","2","4","2021-11-18"
"987017","国证港股通红利指数(人民币)","2","4","2021-11-18"
"987018","国证港股通生物科技指数","2","4","2021-11-18"
"987019","国证港股通生物科技指数(人民币)","2","4","2021-11-18"
"987020","国证港股通内地房地产指数","2","4","2021-11-18"
"987021","国证港股通内地房地产指数(人民币)","2","4","2021-11-18"
"987022","国证港股通文体娱乐指数","2","4","2021-11-18"
"987023","国证港股通文体娱乐指数(人民币)","2","4","2021-11-18"
"990001","中华交易服务半导体芯片行业指数(人民币)","","3","2019-03-18"
"990002","中华交易服务半导体芯片行业指数(港币)","","3","2019-03-18"
"ABAQ","ABA社区银行纳斯达克指数","","","9999-12-31"
"AD-NASD","纳斯达克预测衰退指数","","","9999-12-31"
"AD-NYSE","纽约证券交易所上涨下跌指数","","","9999-12-31"
"ADR","美国国际市场指数","","","9999-12-31"
"AEX","荷兰AEX指数","","","1983-01-03"
"AMX","阿姆斯特丹中盘指数","","5","1995-10-04"
"AORD","澳大利亚普通股指数","","","9999-12-31"
"AS30","澳洲普通股指数","","","1984-08-03"
"ASCX","AMS小型CAP指数","","","9999-12-31"
"ASE","希腊雅典ASE综合指数","","","9999-12-31"
"ATFDE","ATX五指数-DTB","","","9999-12-31"
"ATX","奥地利ATX指数","","","1992-11-11"
"AVSPY","纳斯达克OMX Alpha AAPL与SPY指数","","","9999-12-31"
"AXJO","澳大利亚标准普尔200指数","","","9999-12-31"
"AXSVTN","纽约证券交易所7-10年期国债指数","","","9999-12-31"
"AXTWEN","纽约证券交易所20年期国债指数","","","9999-12-31"
"AXX","富时AIM全股指数","","","9999-12-31"
"B10013","深证地方政府债券综合指数","2","2","2019-02-28"
"B10014","深证地方政府一般债券指数","2","2","2019-02-28"
"B10015","深证地方政府专项债券指数","2","2","2019-02-28"
"B10016","深证地方政府债券1-3年指数","2","2","2019-02-28"
"B10017","深证地方政府债券3-5年指数","2","2","2019-02-28"
"B10018","深证地方政府债券5-10年指数","2","2","2019-02-28"
"B20013","深证地方政府债券综合指数(净价)","2","2","2019-02-28"
"B20014","深证地方政府一般债券指数(净价)","2","2","2019-02-28"
"B20015","深证地方政府专项债券指数(净价)","2","2","2019-02-28"
"B20016","深证地方政府债券1-3年指数(净价)","2","2","2019-02-28"
"B20017","深证地方政府债券3-5年指数(净价)","2","2","2019-02-28"
"B20018","深证地方政府债券5-10年指数(净价)","2","2","2019-02-28"
"B30013","深证地方政府债券综合指数(全价)","2","2","2019-02-28"
"B30014","深证地方政府一般债券指数(全价)","2","2","2019-02-28"
"B30015","深证地方政府专项债券指数(全价)","2","2","2019-02-28"
"B30016","深证地方政府债券1-3年指数(全价)","2","2","2019-02-28"
"B30017","深证地方政府债券3-5年指数(全价)","2","2","2019-02-28"
"B30018","深证地方政府债券5-10年指数(全价)","2","2","2019-02-28"
"BANK","纳斯达克银行指数","","","9999-12-31"
"BDI","波罗的海BDI指数","","","9999-12-31"
"BEL20","比利时ＢEL20指数","","","1991-04-09"
"BELM","BEL Midcap指数","","","9999-12-31"
"BFLY","芝加哥期权交易所标准普尔500指数铁蝴蝶指数","","","9999-12-31"
"BFX","BEL20指数","","","9999-12-31"
"BJE","纽约证券交易所Arca迷你生物技术指数","","","9999-12-31"
"BKX","PHLX/KBW银行指数","","","9999-12-31"
"BPE","SIG油勘探和PROD结算指数","","","9999-12-31"
"BSESN","印度孟买30指数","","","1997-07-01"
"BTK","纽约证券交易所Arca生物技术指数","","","9999-12-31"
"BVLG","葡萄牙PSI指数","","","9999-12-31"
"BVSP","巴西BOVESPA指数","","","1968-02-01"
"BXO","芝加哥期权交易所标准普尔500指数买入指数","","","9999-12-31"
"BZJ","纽约证券交易所Arca迷你石油指数","","","9999-12-31"
"CAC40","CAC40","","","9999-12-31"
"CACDSH","CAC40双倍短指数","","","9999-12-31"
"CACLG","CAC大60指数","","","9999-12-31"
"CACLV","CAC40杠杆指数","","","9999-12-31"
"CACXB","CAC40Xbear指数","","","9999-12-31"
"CES009","中华港股通优选50指数(人民币)","","4","2018-01-04"
"CES010","中华交易服务香港生物科技指数(人民币)","","4","2018-11-14"
"CES012","中华交易服务克而瑞内房股领先指数(人民币)","","4","2019-03-18"
"CES013","中华交易服务预期高股息指数(人民币)","","9","2019-06-24"
"CES100","中华交易服务港股通精选100指数","3","4","2014-12-15"
"CES110","中华交易服务香港生物科技全收益指数(人民币)","","4","2018-11-14"
"CES112","中华交易服务克而瑞内房股领先全收益指数(人民币)","","4","2019-03-18"
"CES113","中华交易服务预期高股息全收益指数(人民币)","","9","2019-06-24"
"CES120","中华交易服务中国120指数","3","9","2012-12-10"
"CES210","中华交易服务香港生物科技全收益指数(港币)","","4","2018-11-14"
"CES212","中华交易服务克而瑞内房股领先全收益指数(港币)","","4","2019-03-18"
"CES213","中华交易服务预期高股息全收益指数(港币)","","9","2019-06-24"
"CES280","中华交易服务中国280指数","3","9","2014-07-07"
"CES300","中华交易服务沪深港300指数","3","9","2014-12-15"
"CESA80","中华交易服务中国A80指数","3","3","2013-03-18"
"CESCPD","中华交易服务克而瑞内房股领先指数(港币)","","4","2019-03-18"
"CESCPE","中华交易服务中国海外民企指数","","","2017-01-23"
"CESFHY","中华交易服务预期高股息指数(港币)","","9","2019-06-24"
"CESG10","中华交易服务博彩业指数","3","4","2016-04-18"
"CESHKB","中华交易服务香港生物科技指数(港币)","","4","2018-11-14"
"CESHKM","中华交易服务中国香港内地指数","3","4","2013-03-18"
"CESP50","中华港股通优选50指数(港币)","","4","2018-01-04"
"CHXN9000","纳斯达克中国科技股指数","","","9999-12-31"
"CLL","芝加哥期权交易所标准普尔500指数95-110领","","","9999-12-31"
"CM100","CAC中60指数","","","9999-12-31"
"CMR","摩根士丹利消费者指数","","","9999-12-31"
"CN2008","中小板300指数(收益)","2","2","2010-03-22"
"CN2297","深证新浪大数据100指数R","2","2","2017-12-22"
"CN2310","国证50指数","2","9","2005-09-05"
"CN2324","深证红利指数(收益)","2","2","2006-01-24"
