"Stkcd","Trdmnt","Mretwd"
"000021","2019-12","0.272727"
"000021","2020-01","0.224138"
"000021","2020-02","0.167673"
"000021","2020-03","-0.012062"
"000021","2020-04","0.180233"
"000021","2020-05","0.108867"
"000021","2020-06","-0.027674"
"000021","2020-07","0.157581"
"000021","2020-08","0.007123"
"000021","2020-09","-0.188998"
"000021","2020-10","0.026647"
"000021","2020-11","-0.029259"
"000021","2020-12","-0.075839"
"000021","2021-01","0.087848"
"000021","2021-02","0.000967"
"000021","2021-03","-0.075845"
"000021","2021-04","-0.097229"
"000021","2021-05","0.039375"
"000021","2021-06","0.075593"
"000023","2019-07","0.053292"
"000023","2019-08","0.013114"
"000023","2019-09","-0.014760"
"000023","2019-10","0.008240"
"000023","2019-11","-0.093611"
"000023","2019-12","0.067213"
"000023","2020-01","-0.051459"
"000023","2020-02","-0.076923"
"000023","2020-03","0.259649"
"000023","2020-04","0.110724"
"000023","2020-05","0.042633"
"000023","2020-06","-0.027060"
"000023","2020-07","0.189137"
"000023","2020-08","-0.066563"
"000023","2020-09","-0.049025"
"000023","2020-10","-0.050381"
"000023","2020-11","0.059840"
"000023","2020-12","-0.051222"
"000023","2021-01","-0.006135"
"000023","2021-02","-0.017284"
"000023","2021-03","0.014447"
"000023","2021-04","-0.019814"
"000023","2021-05","-0.046747"
"000023","2021-06","-0.006627"
"000025","2019-07","-0.050940"
"000025","2019-08","0.102137"
"000025","2019-09","-0.040662"
"000025","2019-10","0.011828"
"000025","2019-11","-0.030687"
"000025","2019-12","0.065327"
"000025","2020-01","-0.054717"
"000025","2020-02","-0.043413"
"000025","2020-03","-0.073552"
"000025","2020-04","-0.001126"
"000025","2020-05","-0.002699"
"000025","2020-06","0.038527"
"000025","2020-07","0.140753"
"000025","2020-08","0.053085"
"000025","2020-09","-0.087648"
"000025","2020-10","-0.056745"
"000025","2020-11","-0.002639"
"000025","2020-12","-0.105820"
"000025","2021-01","-0.101183"
"000025","2021-02","-0.017775"
"000025","2021-03","-0.005362"
"000025","2021-04","-0.034367"
"000025","2021-05","0.025820"
"000025","2021-06","0.013596"
"000026","2019-07","-0.050193"
"000026","2019-08","0.096035"
"000026","2019-09","-0.017812"
"000026","2019-10","0.018135"
"000026","2019-11","0.073791"
"000026","2019-12","0.313981"
"000026","2020-01","-0.071235"
"000026","2020-02","-0.127184"
"000026","2020-03","-0.055617"
"000026","2020-04","-0.009423"
"000026","2020-05","-0.005945"
"000026","2020-06","0.068182"
"000026","2020-07","1.117714"
"000026","2020-08","-0.110871"
"000026","2020-09","0.003041"
"000026","2020-10","-0.163736"
"000026","2020-11","-0.121827"
"000026","2020-12","-0.056152"
"000026","2021-01","0.097113"
"000026","2021-02","0.037480"
"000026","2021-03","0.213682"
"000026","2021-04","0.055098"
"000026","2021-05","-0.108043"
"000026","2021-06","-0.036873"
"000027","2019-07","-0.046774"
"000027","2019-08","-0.001692"
"000027","2019-09","-0.020339"
"000027","2019-10","0.057093"
"000027","2019-11","-0.014730"
"000027","2019-12","0.031561"
"000027","2020-01","-0.048309"
"000027","2020-02","-0.081218"
"000027","2020-03","-0.009208"
"000027","2020-04","0.020446"
"000027","2020-05","0.001821"
"000027","2020-06","0.021737"
"000027","2020-07","0.221983"
"000027","2020-08","0.010582"
"000027","2020-09","-0.064572"
"000027","2020-10","0.011194"
"000027","2020-11","0.046125"
"000027","2020-12","0.074074"
"000027","2021-01","0.026273"
"000027","2021-02","-0.078400"
"000027","2021-03","0.947917"
"000027","2021-04","-0.245098"
"000027","2021-05","0.402597"
"000027","2021-06","-0.207210"
"000028","2019-07","-0.007889"
"000028","2019-08","0.146024"
"000028","2019-09","-0.085576"
"000028","2019-10","0.071051"
"000028","2019-11","-0.063761"
"000028","2019-12","0.040128"
"000028","2020-01","0.090829"
"000028","2020-02","-0.118836"
"000028","2020-03","-0.083716"
"000028","2020-04","0.033292"
"000028","2020-05","-0.023256"
"000028","2020-06","0.130738"
"000028","2020-07","0.105310"
"000028","2020-08","0.090251"
"000028","2020-09","-0.148230"
"000028","2020-10","0.074242"
"000028","2020-11","-0.003022"
"000028","2020-12","-0.074373"
"000028","2021-01","-0.161572"
"000028","2021-02","0.012240"
"000028","2021-03","0.083098"
"000028","2021-04","-0.007126"
"000028","2021-05","-0.046890"
"000028","2021-06","-0.029896"
"000029","2020-11","-0.222132"
"000029","2020-12","-0.153025"
"000029","2021-01","-0.093838"
"000029","2021-02","0.151468"
"000029","2021-03","-0.014765"
"000029","2021-04","0.028610"
"000029","2021-05","-0.000398"
"000029","2021-06","0.014745"
"000030","2019-07","0.002141"
"000030","2019-08","-0.032051"
"000030","2019-09","0.035320"
"000030","2019-10","-0.031983"
"000030","2019-11","0.017621"
"000030","2019-12","0.030303"
"000030","2020-01","-0.018908"
"000030","2020-02","0.248394"
"000030","2020-03","-0.073756"
"000030","2020-04","-0.129630"
"000030","2020-05","0.193617"
"000030","2020-06","0.173128"
"000030","2020-07","0.206573"
"000030","2020-08","-0.086900"
"000030","2020-09","-0.046875"
"000030","2020-10","0.117735"
"000030","2020-11","0.017333"
"000030","2020-12","-0.038008"
"000030","2021-01","-0.125341"
"000030","2021-02","0.065421"
"000030","2021-03","0.089181"
"000030","2021-04","-0.033557"
"000030","2021-05","-0.054167"
"000030","2021-06","-0.020210"
"000031","2019-07","0.113707"
"000031","2019-08","-0.110490"
"000031","2019-09","0.064465"
"000031","2019-10","0.134417"
"000031","2019-11","-0.102865"
"000031","2019-12","0.042090"
"000031","2020-01","-0.116992"
"000031","2020-02","-0.119874"
"000031","2020-03","-0.035842"
"000031","2020-04","0.001859"
"000031","2020-05","-0.090909"
"000031","2020-06","0.038776"
"000031","2020-07","0.109479"
"000031","2020-08","-0.001825"
"000031","2020-09","-0.151737"
"000031","2020-10","-0.017241"
"000031","2020-11","0.043860"
"000031","2020-12","-0.075630"
"000031","2021-01","-0.084091"
"000031","2021-02","0.047146"
"000031","2021-03","-0.085308"
"000031","2021-04","-0.054404"
"000031","2021-05","0.071233"
"000031","2021-06","-0.079284"
"000032","2019-07","-0.046324"
"000032","2019-08","0.080253"
"000032","2019-09","0.111437"
"000032","2019-10","0.184697"
"000032","2019-11","-0.034150"
"000032","2019-12","0.091468"
"000032","2020-01","0.019718"
"000032","2020-02","0.247238"
"000032","2020-03","-0.199889"
"000032","2020-04","0.246367"
"000032","2020-05","-0.061077"
"000032","2020-06","0.291826"
"000032","2020-07","0.371494"
"000032","2020-08","-0.218907"
"000032","2020-09","-0.109442"
"000032","2020-10","-0.022651"
"000032","2020-11","0.036489"
"000032","2020-12","-0.148430"
"000032","2021-01","0.028492"
"000032","2021-02","0.391635"
"000032","2021-03","-0.112022"
"000032","2021-04","-0.135824"
"000032","2021-05","0.013225"
"000032","2021-06","-0.044679"
"000034","2019-07","0.037984"
"000034","2019-08","0.044810"
"000034","2019-09","0.132237"
"000034","2019-10","-0.002525"
"000034","2019-11","0.051266"
"000034","2019-12","0.195063"
"000034","2020-01","0.146600"
"000034","2020-02","0.135325"
"000034","2020-03","-0.027477"
"000034","2020-04","-0.003979"
"000034","2020-05","-0.079371"
"000034","2020-06","0.065208"
"000034","2020-07","-0.020953"
"000034","2020-08","-0.071758"
"000034","2020-09","0.141501"
"000034","2020-10","0.014257"
"000034","2020-11","-0.066380"
"000034","2020-12","-0.102468"
"000034","2021-01","-0.172880"
"000034","2021-02","-0.001127"
"000034","2021-03","0.043993"
"000034","2021-04","-0.076759"
"000034","2021-05","0.068639"
"000034","2021-06","0.209856"
"000035","2019-07","-0.135000"
"000035","2019-08","0.104046"
"000035","2019-09","-0.008726"
"000035","2019-10","0.102113"
"000035","2019-11","0.017572"
"000035","2019-12","-0.031397"
"000035","2020-01","-0.102107"
"000035","2020-02","-0.075812"
"000035","2020-03","-0.097656"
"000035","2020-04","0.090909"
"000035","2020-05","-0.047619"
"000035","2020-06","0.062500"
"000035","2020-07","0.017647"
"000035","2020-08","0.026975"
"000035","2020-09","-0.120075"
"000035","2020-10","-0.066098"
"000035","2020-11","0.029680"
"000035","2020-12","-0.088692"
"000035","2021-01","-0.060827"
"000035","2021-02","0.215026"
"000035","2021-03","-0.019190"
"000035","2021-04","-0.093478"
"000035","2021-05","0.146283"
"000035","2021-06","-0.046025"
"000036","2019-07","-0.054794"
"000036","2019-08","-0.074534"
"000036","2019-09","-0.073826"
"000036","2019-10","-0.033816"
"000036","2019-11","-0.017500"
"000036","2019-12","0.096692"
"000036","2020-01","-0.088167"
"000036","2020-02","-0.101781"
"000036","2020-03","-0.045326"
"000036","2020-04","0.178042"
"000036","2020-05","0.090680"
"000036","2020-06","0.016166"
"000036","2020-07","0.127030"
"000036","2020-08","-0.021882"
"000036","2020-09","-0.109620"
"000036","2020-10","0.047739"
"000036","2020-11","0.009592"
"000036","2020-12","-0.054632"
"000036","2021-01","-0.090452"
"000036","2021-02","0.113260"
"000036","2021-03","0.017370"
"000036","2021-04","-0.095122"
"000036","2021-05","-0.008086"
"000036","2021-06","0.266304"
"000037","2019-07","0.000757"
"000037","2019-08","0.041604"
"000037","2019-09","-0.004357"
"000037","2019-10","-0.042305"
"000037","2019-11","-0.121858"
"000037","2019-12","0.087598"
"000037","2020-01","-0.086922"
"000037","2020-02","-0.118777"
"000037","2020-03","0.109019"
"000037","2020-04","0.058981"
"000037","2020-05","0.019421"
"000037","2020-06","0.043947"
"000037","2020-07","0.540111"
"000037","2020-08","-0.132027"
"000037","2020-09","-0.146762"
"000037","2020-10","-0.149025"
"000037","2020-11","-0.045008"
"000037","2020-12","-0.064267"
"000037","2021-01","-0.247253"
"000037","2021-02","0.090024"
"000037","2021-03","0.204241"
"000037","2021-04","-0.258573"
"000037","2021-05","0.165000"
"000037","2021-06","-0.090129"
"000038","2019-07","0.114894"
"000038","2019-08","0.931297"
"000038","2019-09","-0.202899"
"000038","2019-10","-0.115702"
"000038","2019-11","0.126168"
"000038","2019-12","-0.016597"
"000038","2020-01","-0.085232"
"000038","2020-02","-0.142066"
"000038","2020-03","-0.086021"
"000038","2020-04","0.182353"
"000038","2020-05","0.128358"
"000038","2020-06","0.071429"
"000038","2020-07","0.335803"
"000038","2020-08","-0.173752"
"000038","2020-09","-0.145414"
"000038","2020-10","-0.013962"
"000038","2020-11","-0.030973"
"000038","2020-12","-0.123288"
"000038","2021-01","-0.026042"
"000038","2021-02","0.048128"
"000038","2021-03","0.129592"
"000038","2021-04","0.021680"
"000038","2021-05","0.069850"
"000038","2021-06","-0.078512"
"000039","2019-07","-0.030899"
"000039","2019-08","-0.040580"
"000039","2019-09","0.025176"
"000039","2019-10","-0.047151"
"000039","2019-11","-0.006186"
"000039","2019-12","0.018672"
"000039","2020-01","-0.066191"
"000039","2020-02","-0.127590"
"000039","2020-03","-0.036250"
"000039","2020-04","-0.036316"
"000039","2020-05","-0.053836"
"000039","2020-06","0.045149"
"000039","2020-07","0.153527"
"000039","2020-08","0.050360"
"000039","2020-09","0.022831"
"000039","2020-10","0.322545"
"000039","2020-11","0.243038"
"000039","2020-12","0.017651"
"000039","2021-01","-0.024683"
"000039","2021-02","-0.016416"
"000039","2021-03","0.111961"
"000039","2021-04","0.010632"
"000039","2021-05","-0.050743"
"000039","2021-06","0.185137"
"000040","2019-07","-0.155586"
"000040","2019-08","-0.079422"
"000040","2019-09","-0.005882"
"000040","2019-10","-0.051282"
"000040","2019-11","-0.226611"
"000040","2019-12","0.123656"
"000040","2020-01","-0.126794"
"000040","2020-02","-0.049315"
"000040","2020-03","-0.046110"
"000040","2020-04","-0.078550"
"000040","2020-05","-0.049180"
"000040","2020-06","0.013793"
"000040","2020-07","0.051021"
"000040","2020-08","0.071197"
"000040","2020-09","-0.042296"
"000040","2020-10","-0.003155"
"000040","2020-11","0.056962"
"000040","2020-12","0.044910"
"000040","2021-01","-0.197708"
"000040","2021-02","-0.092857"
"000040","2021-03","0.240157"
"000040","2021-04","-0.193651"
"000040","2021-05","0.027559"
"000040","2021-06","0.076628"
"000042","2019-07","-0.056395"
"000042","2019-08","0.000000"
"000042","2019-09","-0.013874"
"000042","2019-10","0.074675"
"000042","2019-11","0.027190"
"000042","2019-12","0.064706"
"000042","2020-01","-0.086556"
"000042","2020-02","-0.050403"
"000042","2020-03","-0.026539"
"000042","2020-04","0.030534"
"000042","2020-05","0.074074"
"000042","2020-06","-0.008867"
"000042","2020-07","-0.047184"
"000042","2020-08","-0.005274"
"000042","2020-09","-0.019088"
"000042","2020-10","-0.003243"
"000042","2020-11","-0.005423"
"000042","2020-12","-0.003272"
"000042","2021-01","-0.033917"
"000042","2021-02","0.007928"
"000042","2021-03","-0.002247"
"000042","2021-04","-0.042793"
"000042","2021-05","0.016471"
"000042","2021-06","-0.024306"
"000043","2019-07","0.096203"
"000043","2019-08","0.220939"
"000043","2019-09","0.072509"
"000043","2019-10","0.164021"
"000043","2019-11","0.012626"
"000043","2019-12","0.009975"
"000045","2019-07","-0.034043"
"000045","2019-08","0.093979"
"000045","2019-09","-0.024161"
"000045","2019-10","-0.057772"
"000045","2019-11","0.036496"
"000045","2019-12","0.049296"
"000045","2020-01","-0.018792"
"000045","2020-02","0.057456"
"000045","2020-03","-0.112549"
"000045","2020-04","-0.021866"
"000045","2020-05","0.002981"
"000045","2020-06","0.184250"
"000045","2020-07","0.243413"
"000045","2020-08","-0.104945"
"000045","2020-09","-0.095829"
"000045","2020-10","0.004988"
"000045","2020-11","-0.047146"
"000045","2020-12","-0.066406"
"000045","2021-01","-0.059972"
"000045","2021-02","0.075668"
"000045","2021-03","0.133793"
"000045","2021-04","0.006083"
"000045","2021-05","0.048388"
"000045","2021-06","0.038195"
"000046","2019-07","-0.066842"
"000046","2019-08","-0.140039"
"000046","2019-09","-0.009174"
"000046","2019-10","0.013889"
"000046","2019-11","-0.034247"
"000046","2019-12","0.075650"
"000046","2020-01","0.004396"
"000046","2020-02","-0.076586"
"000046","2020-03","-0.063981"
"000046","2020-04","-0.113924"
"000046","2020-05","-0.031429"
"000046","2020-06","0.112094"
"000046","2020-07","0.143235"
"000046","2020-08","-0.021378"
"000046","2020-09","0.024272"
"000046","2020-10","-0.026066"
"000046","2020-11","-0.038929"
"000046","2020-12","-0.169620"
"000046","2021-01","-0.106707"
"000046","2021-02","0.030717"
"000046","2021-03","-0.089404"
"000046","2021-04","0.000000"
"000046","2021-05","0.014545"
"000046","2021-06","-0.175627"
"000048","2019-07","-0.054490"
"000048","2019-08","0.286553"
"000048","2019-09","0.049357"
"000048","2019-10","-0.041502"
"000048","2019-11","-0.087229"
"000048","2019-12","0.006515"
"000048","2020-01","0.014332"
"000048","2020-02","-0.007293"
"000048","2020-03","0.076676"
"000048","2020-04","0.066525"
"000048","2020-05","-0.069172"
"000048","2020-06","0.053265"
"000048","2020-07","0.023839"
"000048","2020-08","0.636326"
"000048","2020-09","-0.022801"
"000048","2020-10","-0.095897"
"000048","2020-11","-0.351957"
"000048","2020-12","0.002188"
"000048","2021-01","-0.004804"
"000048","2021-02","0.113208"
"000048","2021-03","0.038628"
"000048","2021-04","0.111575"
"000048","2021-05","-0.093987"
"000048","2021-06","-0.046512"
"000049","2019-07","0.281214"
"000049","2019-08","0.104348"
"000049","2019-09","0.106435"
"000049","2019-10","-0.079755"
"000049","2019-11","-0.007733"
"000049","2019-12","0.094867"
"000049","2020-01","0.141384"
"000049","2020-02","-0.045376"
"000049","2020-03","-0.231809"
"000049","2020-04","0.087977"
"000049","2020-05","0.202965"
"000049","2020-06","0.113609"
"000049","2020-07","0.200775"
"000049","2020-08","-0.050467"
"000049","2020-09","-0.124911"
"000049","2020-10","0.001022"
"000049","2020-11","0.057610"
"000049","2020-12","0.305776"
"000049","2021-01","0.004438"
"000049","2021-02","-0.005155"
"000049","2021-03","0.010955"
"000049","2021-04","0.046127"
"000049","2021-05","-0.090423"
"000049","2021-06","0.039402"
"000050","2019-07","0.092262"
"000050","2019-08","-0.077657"
"000050","2019-09","0.020679"
"000050","2019-10","-0.002894"
"000050","2019-11","0.112482"
"000050","2019-12","0.062622"
"000050","2020-01","0.015347"
"000050","2020-02","-0.020556"
"000050","2020-03","-0.177161"
"000050","2020-04","0.063766"
"000050","2020-05","-0.038712"
"000050","2020-06","0.133579"
"000050","2020-07","0.094401"
"000050","2020-08","-0.022606"
"000050","2020-09","-0.101035"
"000050","2020-10","-0.034529"
"000050","2020-11","0.075035"
"000050","2020-12","-0.038487"
"000050","2021-01","0.088195"
"000050","2021-02","-0.063591"
"000050","2021-03","-0.067909"
"000050","2021-04","-0.007143"
"000050","2021-05","-0.005036"
"000050","2021-06","0.025307"
"000055","2019-07","-0.031250"
"000055","2019-08","0.002016"
"000055","2019-09","-0.056338"
"000055","2019-10","-0.051173"
"000055","2019-11","-0.004494"
"000055","2019-12","0.090293"
"000055","2020-01","-0.078675"
"000055","2020-02","-0.065169"
"000055","2020-03","-0.024038"
"000055","2020-04","0.078818"
"000055","2020-05","-0.029680"
"000055","2020-06","0.040135"
"000055","2020-07","0.132723"
"000055","2020-08","-0.024242"
"000055","2020-09","-0.031056"
"000055","2020-10","-0.008547"
"000055","2020-11","0.004310"
"000055","2020-12","-0.040772"
"000055","2021-01","-0.087248"
"000055","2021-02","0.041667"
"000055","2021-03","0.058824"
"000055","2021-04","-0.057778"
"000055","2021-05","0.025943"
"000055","2021-06","0.068966"
"000056","2019-07","-0.071373"
"000056","2019-08","0.404467"
"000056","2019-09","-0.189046"
"000056","2019-10","-0.098039"
"000056","2019-11","-0.028985"
"000056","2019-12","0.029851"
"000056","2020-01","-0.043478"
"000056","2020-02","-0.106061"
"000056","2020-03","-0.050848"
"000056","2020-04","0.008929"
"000056","2020-05","-0.026549"
"000056","2020-06","0.200000"
"000056","2020-07","-0.025252"
"000056","2020-08","-0.049223"
"000056","2020-09","-0.108992"
"000056","2020-10","-0.009174"
"000056","2020-11","0.033951"
"000056","2020-12","-0.095522"
"000056","2021-01","-0.145215"
"000056","2021-02","0.312741"
"000056","2021-03","-0.232353"
"000056","2021-04","0.310345"
"000056","2021-05","0.190058"
"000056","2021-06","-0.336609"
"000058","2019-07","-0.063523"
"000058","2019-08","0.911708"
"000058","2019-09","-0.167671"
"000058","2019-10","-0.137515"
"000058","2019-11","0.034965"
"000058","2019-12","-0.006757"
"000058","2020-01","-0.012245"
"000058","2020-02","-0.121212"
"000058","2020-03","-0.036050"
"000058","2020-04","0.026016"
"000058","2020-05","0.006339"
"000058","2020-06","0.237795"
"000058","2020-07","0.336957"
"000058","2020-08","-0.173830"
"000058","2020-09","-0.080925"
"000058","2020-10","-0.110692"
"000058","2020-11","-0.016973"
"000058","2020-12","-0.033094"
"000058","2021-01","-0.174107"
"000058","2021-02","0.050450"
"000058","2021-03","0.049743"
"000058","2021-04","-0.042484"
"000058","2021-05","-0.066553"
"000058","2021-06","0.085923"
"000059","2019-07","-0.012500"
"000059","2019-08","-0.096519"
"000059","2019-09","0.005254"
"000059","2019-10","-0.001742"
"000059","2019-11","0.006981"
"000059","2019-12","0.055460"
"000059","2020-01","-0.042693"
"000059","2020-02","0.025729"
"000059","2020-03","-0.058528"
"000059","2020-04","-0.136767"
"000059","2020-05","-0.018046"
"000059","2020-06","-0.006593"
"000059","2020-07","0.141592"
"000059","2020-08","0.000000"
"000059","2020-09","-0.069767"
"000059","2020-10","0.037500"
"000059","2020-11","0.164659"
"000059","2020-12","-0.048276"
"000059","2021-01","-0.021739"
"000059","2021-02","0.114815"
"000059","2021-03","-0.043190"
"000059","2021-04","0.085069"
"000059","2021-05","0.216000"
"000059","2021-06","0.084586"
"000060","2019-07","-0.072495"
"000060","2019-08","-0.057471"
"000060","2019-09","-0.014634"
"000060","2019-10","-0.004950"
"000060","2019-11","-0.009950"
"000060","2019-12","0.080402"
"000060","2020-01","-0.055814"
"000060","2020-02","-0.088670"
"000060","2020-03","-0.037838"
"000060","2020-04","-0.019663"
"000060","2020-05","0.038117"
"000060","2020-06","0.047887"
"000060","2020-07","0.258065"
"000060","2020-08","-0.044872"
"000060","2020-09","-0.082774"
"000060","2020-10","-0.009756"
"000060","2020-11","0.226601"
"000060","2020-12","-0.032128"
"000060","2021-01","-0.128631"
"000060","2021-02","0.119048"
"000060","2021-03","-0.034043"
"000060","2021-04","0.019824"
"000060","2021-05","0.041037"
"000060","2021-06","-0.044658"
"000061","2019-07","-0.003690"
"000061","2019-08","0.000000"
"000061","2019-09","-0.035185"
"000061","2019-10","0.030710"
"000061","2019-11","-0.003724"
"000061","2019-12","0.044860"
"000061","2020-01","-0.067979"
"000061","2020-02","0.239923"
"000061","2020-03","0.120743"
"000061","2020-04","0.066298"
"000061","2020-05","-0.024611"
"000061","2020-06","-0.008376"
"000061","2020-07","0.136302"
"000061","2020-08","-0.035629"
"000061","2020-09","-0.109606"
"000061","2020-10","-0.024896"
"000061","2020-11","-0.035461"
"000061","2020-12","0.036765"
"000061","2021-01","-0.201418"
"000061","2021-02","0.067496"
"000061","2021-03","-0.023295"
"000061","2021-04","-0.059625"
"000061","2021-05","0.052536"
"000061","2021-06","-0.039717"
"000062","2019-07","-0.000752"
"000062","2019-08","0.025602"
"000062","2019-09","0.061674"
"000062","2019-10","-0.041494"
"000062","2019-11","-0.042569"
"000062","2019-12","0.073097"
"000062","2020-01","-0.018961"
"000062","2020-02","-0.076593"
"000062","2020-03","-0.075194"
"000062","2020-04","0.055323"
"000062","2020-05","-0.039390"
"000062","2020-06","0.216736"
"000062","2020-07","0.112792"
"000062","2020-08","-0.075402"
"000062","2020-09","-0.099599"
"000062","2020-10","0.028211"
"000062","2020-11","-0.014440"
"000062","2020-12","-0.088645"
"000062","2021-01","-0.086013"
"000062","2021-02","0.044855"
"000062","2021-03","0.001683"
"000062","2021-04","0.245780"
"000062","2021-05","0.067808"
"000062","2021-06","0.084670"
"000063","2019-07","0.011989"
"000063","2019-08","-0.124848"
"000063","2019-09","0.111073"
"000063","2019-10","0.043424"
"000063","2019-11","-0.080539"
"000063","2019-12","0.152393"
"000063","2020-01","0.106810"
"000063","2020-02","0.276487"
"000063","2020-03","-0.144000"
"000063","2020-04","-0.039953"
"000063","2020-05","-0.122658"
"000063","2020-06","0.113176"
"000063","2020-07","-0.023922"
"000063","2020-08","0.000816"
"000063","2020-09","-0.151282"
"000063","2020-10","-0.025076"
"000063","2020-11","0.076232"
"000063","2020-12","-0.031097"
"000063","2021-01","-0.043388"
"000063","2021-02","-0.013358"
"000063","2021-03","-0.076826"
"000063","2021-04","-0.012619"
"000063","2021-05","0.086010"
"000063","2021-06","0.056934"
"000065","2019-07","-0.036655"
"000065","2019-08","0.021403"
"000065","2019-09","-0.009313"
"000065","2019-10","-0.028202"
"000065","2019-11","-0.037485"
"000065","2019-12","0.086683"
"000065","2020-01","-0.063584"
"000065","2020-02","-0.053086"
"000065","2020-03","-0.059974"
"000065","2020-04","0.065187"
"000065","2020-05","-0.054687"
"000065","2020-06","0.019490"
"000065","2020-07","0.088919"
"000065","2020-08","0.017588"
"000065","2020-09","-0.072840"
"000065","2020-10","-0.034621"
"000065","2020-11","0.085517"
"000065","2020-12","-0.052097"
"000065","2021-01","-0.085791"
"000065","2021-02","0.007331"
"000065","2021-03","0.377001"
"000065","2021-04","-0.186047"
"000065","2021-05","0.019481"
"000065","2021-06","0.112080"
"000066","2019-07","-0.072085"
"000066","2019-08","0.123288"
"000066","2019-09","0.210131"
"000066","2019-10","0.122481"
"000066","2019-11","0.025552"
"000066","2019-12","0.047811"
"000066","2020-01","-0.088689"
"000066","2020-02","-0.013399"
"000066","2020-03","-0.146533"
"000066","2020-04","-0.009213"
"000066","2020-05","0.160609"
"000066","2020-06","-0.038602"
"000066","2020-07","0.394335"
"000066","2020-08","-0.032240"
"000066","2020-09","-0.094297"
"000066","2020-10","-0.055486"
"000066","2020-11","-0.048185"
"000066","2020-12","0.316921"
"000066","2021-01","-0.087941"
"000066","2021-02","-0.002887"
"000066","2021-03","-0.139548"
"000066","2021-04","-0.205249"
"000066","2021-05","0.293819"
"000066","2021-06","-0.044503"
"000068","2019-07","-0.140476"
"000068","2019-08","0.457064"
"000068","2019-09","-0.228137"
"000068","2019-10","0.012315"
"000068","2019-11","-0.070560"
"000068","2019-12","0.091623"
"000068","2020-01","-0.081535"
"000068","2020-02","-0.114882"
"000068","2020-03","-0.097345"
"000068","2020-04","0.120915"
"000068","2020-05","-0.087464"
"000068","2020-06","0.118211"
"000068","2020-07","0.051429"
"000068","2020-08","-0.046196"
"000068","2020-09","-0.105413"
"000068","2020-10","-0.019108"
"000068","2020-11","-0.009741"
"000068","2020-12","0.065574"
"000068","2021-01","-0.169231"
"000068","2021-02","0.007408"
"000068","2021-03","0.018382"
"000068","2021-04","-0.043321"
"000068","2021-05","0.003774"
"000068","2021-06","0.018797"
"000069","2019-07","0.037410"
"000069","2019-08","-0.055479"
"000069","2019-09","0.032305"
"000069","2019-10","0.001422"
"000069","2019-11","-0.021307"
"000069","2019-12","0.130624"
"000069","2020-01","-0.091142"
"000069","2020-02","-0.077684"
"000069","2020-03","-0.021440"
"000069","2020-04","0.020344"
"000069","2020-05","-0.104294"
"000069","2020-06","0.089401"
"000069","2020-07","0.183168"
"000069","2020-08","-0.002789"
"000069","2020-09","-0.051748"
"000069","2020-10","-0.032448"
"000069","2020-11","0.109756"
"000069","2020-12","-0.026099"
"000069","2021-01","-0.071932"
"000069","2021-02","0.227964"
"000069","2021-03","0.261139"
"000069","2021-04","-0.086359"
"000069","2021-05","-0.104189"
"000069","2021-06","-0.064609"
"000070","2019-07","-0.130008"
"000070","2019-08","0.121241"
"000070","2019-09","0.011735"
"000070","2019-10","-0.120961"
"000070","2019-11","-0.027333"
"000070","2019-12","0.051357"
"000070","2020-01","-0.044240"
"000070","2020-02","-0.028930"
"000070","2020-03","-0.093347"
"000070","2020-04","0.002191"
"000070","2020-05","-0.056831"
"000070","2020-06","0.134298"
"000070","2020-07","0.173868"
"000070","2020-08","0.018405"
"000070","2020-09","-0.165232"
"000070","2020-10","0.020619"
"000070","2020-11","0.046465"
"000070","2020-12","-0.111004"
"000070","2021-01","-0.188925"
"000070","2021-02","0.002677"
"000070","2021-03","-0.089453"
"000070","2021-04","0.041056"
"000070","2021-05","0.039437"
"000070","2021-06","0.100271"
"000078","2019-07","-0.017484"
"000078","2019-08","0.005882"
"000078","2019-09","-0.029240"
"000078","2019-10","0.006024"
"000078","2019-11","-0.029940"
"000078","2019-12","0.151235"
"000078","2020-01","0.292225"
"000078","2020-02","0.224066"
"000078","2020-03","-0.225424"
"000078","2020-04","-0.085339"
"000078","2020-05","-0.090909"
"000078","2020-06","0.102632"
"000078","2020-07","0.224344"
"000078","2020-08","-0.142300"
"000078","2020-09","-0.068182"
"000078","2020-10","-0.017073"
"000078","2020-11","0.017370"
"000078","2020-12","-0.021951"
"000078","2021-01","-0.127182"
"000078","2021-02","-0.074286"
"000078","2021-03","-0.033951"
"000078","2021-04","0.086262"
"000078","2021-05","0.014706"
"000078","2021-06","-0.055072"
"000088","2019-07","-0.001832"
"000088","2019-08","0.122936"
"000088","2019-09","-0.040850"
"000088","2019-10","-0.032368"
"000088","2019-11","-0.054577"
"000088","2019-12","0.048417"
"000088","2020-01","-0.056838"
"000088","2020-02","-0.129944"
"000088","2020-03","-0.041126"
"000088","2020-04","0.002257"
"000088","2020-05","0.002252"
"000088","2020-06","0.334722"
"000088","2020-07","0.415541"
"000088","2020-08","-0.095740"
"000088","2020-09","0.025825"
"000088","2020-10","-0.128671"
"000088","2020-11","0.110754"
"000088","2020-12","-0.086705"
"000088","2021-01","-0.147152"
"000088","2021-02","0.042672"
"000088","2021-03","0.060498"
"000088","2021-04","-0.073825"
"000088","2021-05","-0.007651"
"000088","2021-06","0.014652"
"000089","2019-07","0.059510"
"000089","2019-08","0.117899"
